,Symbol,Trade_Date,CBI_SS,CBI_MACD,CBI,Trade_Price,Price_Delta,Avg_Volume,RSI_val,"RSI_slope, intercept",SS_val,"SS_slope, intercept",MSCD_Div_val,"MACD_Div_slope, intercept"
19,ALK,2020-07-02,0.2622571578063841,0.6381982295061691,0.4502276936562766,36.4900016784668,6.220872947796984,3317966.6666666665,50.65970720508994,[ 0.77956485 46.33566139],35.24514315612768,[ 8.23100534 11.13470459],-0.4410106248157236,[ 0.07668029 -0.69102452]
156,FAST,2020-09-24,0.5386536554267851,0.3727845224971828,0.455719088961984,44.279998779296875,5.3071417199702,4004866.6666666665,41.45819608178375,[ 0.81750224 36.93827841],19.2269268914643,[ 0.8663528  13.36051364],-0.12060603954709304,[ 0.08092773 -0.32352749]
115,DAL,2020-09-30,0.2956490870765009,0.6181710521206156,0.4569100695985583,30.579999923706055,7.292352698327615,19394450.0,49.54978186842304,[ 1.3398152  43.42921081],35.91298174153002,[ 8.05337735 10.77406175],-0.3245747755034472,[ 0.08577403 -0.52505658]
186,GE,2020-10-01,0.5324951814207806,0.3825523057075121,0.4575237435641463,6.239999771118164,16.82692675077952,86256533.33333333,47.99522143597466,[ 0.76802023 43.21984507],19.35009637158439,[ 1.24444114 14.72594155],-0.007845097109449653,[ 0.002346   -0.02050725]
189,HON,2020-03-04,0.3837145965596552,0.5474683461960758,0.4655914713778655,171.19000244140625,-3.6625995578258093,5644450.0,48.64076342616231,[ 0.60086763 29.70664788],37.6742919311931,[8.68999375 7.63807566],-1.1024275006666158,[ 0.09327535 -2.01368263]
132,ETN,2020-12-23,0.4283031035203468,0.5172728316590001,0.47278796758967345,117.0199966430664,10.314476193021992,2331500.0,53.30902496401403,[ 0.46818053 49.82535324],38.566062070406936,[ 5.23482396 17.59602402],-0.36744614326508285,[ 0.125681   -0.71035268]
68,BA,2020-11-04,0.40291193581826745,0.5450951978472247,0.4740035668327461,151.6300048828125,38.52799333093427,15300850.0,41.96720564638758,[ 0.75859879 35.11674335],21.94176128363465,[4.53620162 3.70902587],-1.2988678316157438,[ 0.34819459 -2.38282751]
5,MMM,2020-07-02,0.4033000514744852,0.5505177849811473,0.4769089182278163,157.0399932861328,2.2032646852976643,2440366.6666666665,52.57255863031654,[ 1.05852188 45.7504651 ],38.066001029489705,[ 4.91864606 19.72167729],-0.6030447517048962,[ 0.14854807 -1.09541375]
143,EMR,2020-09-18,0.2273190683158063,0.7290793340482887,0.4781992011820475,67.8499984741211,-3.3603519978950294,2490033.3333333335,48.86818723208798,[ 1.20884158 48.48695198],34.546381366316126,[ 5.43291859 19.80175906],-0.2952313986376709,[ 0.06619706 -0.40493727]
128,ETN,2020-07-01,0.39577366378223966,0.5659259084511946,0.48084978611671714,87.0999984741211,7.416761420945413,2356866.6666666665,52.04982130972527,[ 0.71057259 48.14629038],37.91547327564479,[ 4.34654922 17.53034657],-0.46719832428898234,[ 0.13640857 -0.8255468 ]
106,DAL,2020-02-10,0.5795606037973282,0.3843200944675669,0.48194034913244754,57.709999084472656,3.049735165745327,6469100.0,47.200188686197464,[ 2.8361583  38.34537789],41.591212075946565,[ 9.37709701 19.75950918],-0.08690451238925506,[ 0.06214091 -0.22612534]
109,DAL,2020-07-06,0.22746632078081158,0.7389645174271072,0.4832154191039594,28.440000534057617,0.5625873572699323,36220050.0,50.52116712572942,[ 0.08219612 48.1514634 ],25.450673584383768,[ 3.51991741 18.47605612],-0.4006806683533778,[ 0.02624615 -0.54221909]
83,CAT,2020-08-10,0.7249113503718793,0.2453975205452365,0.48515443545855785,142.02000427246094,0.38727153584832236,3235900.0,64.36052443513678,[ 1.08018392 48.66636751],44.498227007437585,[ 2.93875519 24.81281145],-0.22034440194812355,[ 0.07115246 -0.89790802]
40,AAL,2020-07-17,0.6953676020260918,0.2811916800185737,0.4882796410223328,11.90999984741211,-1.175477677935131,83668150.0,44.779697272880256,[ 2.00947026 39.04433087],43.907352040521836,[ 9.7469329  14.33226368],-0.07873175048794379,[ 0.10770525 -0.27999317]
25,ALK,2020-10-02,0.36327657718758194,0.6166492972397352,0.4899629372136586,37.52000045776367,4.877393374281682,2256816.6666666665,46.58137534921099,[ 0.86739863 40.01454842],22.73446845624836,[ 2.32718061 18.56311489],-0.3846978086879578,[ 0.0607041  -0.62385186]
85,CAT,2020-10-01,0.30555633931132,0.6804160983932742,0.4929862188522971,146.7100067138672,15.022828898861722,2311483.3333333335,50.5323432908739,[ 1.50624889 47.25831482],36.1111267862264,[ 6.41464271 19.05188606],-0.6715467397957293,[ 0.15483764 -0.9869648 ]
149,FAST,2020-01-14,0.6378406163671173,0.35023656285090354,0.4940385896090104,36.81999969482422,1.330803048691161,3593466.6666666665,55.38203719765037,[ 1.97941617 40.89203552],42.756812327342345,[ 6.35045946 20.29339265],-0.04655172304867369,[ 0.02302161 -0.13291509]
58,BA,2020-07-01,0.2825360821171408,0.7080639924334977,0.49530003727531924,180.32000732421875,4.22581788358438,59798200.0,51.281672012200936,[ 0.11815256 51.89810452],35.650721642342816,[ 2.09491621 19.57741812],-2.7918339657731597,[ 0.69096115 -3.94291193]
14,MMM,2020-11-06,0.41122720672094387,0.5862227372427085,0.4987249719818262,163.02000427246094,6.649488439328811,2374716.6666666665,47.83968496882076,[ 2.00001831 39.29504304],38.22454413441888,[ 6.86005015 26.48719033],-0.4323486176596259,[ 0.06002    -0.73751595]
151,FAST,2020-03-05,0.23124422302975897,0.7682271646468314,0.4997356938382952,34.84000015258789,-0.9471923926790661,6792416.666666667,41.003510595968145,[ 0.78146725 36.27786497],25.37511553940482,[6.34013346 8.91598737],-0.34399644814196517,[ 0.02925054 -0.44777959]
75,CARR,2020-12-10,0.3475379199033945,0.6570313909441512,0.5022846554237729,37.540000915527344,3.329781485122376,4751216.666666667,51.99206041840327,[ 1.03338583 47.62446011],23.04924160193211,[3.87632581 8.38325673],-0.30497659129000965,[ 0.05735565 -0.46417355]
118,DAL,2020-10-05,0.775835468393127,0.2290861128228968,0.5024607906080119,32.0,2.531254291534424,19167916.666666668,56.17278097947783,[ 1.23302455 47.77514854],45.51670936786254,[ 2.99922215 36.03212212],-0.07527481418145493,[ 0.0841279  -0.32858742]
166,FDX,2020-11-05,0.4740348047471084,0.5357334542765516,0.50488412951183,279.07000732421875,2.1428244927096594,2818516.6666666665,58.24645388392671,[ 1.47554549 46.9531484 ],39.48069609494217,[ 5.7986016  17.92322249],-1.9853583744199224,[ 0.47818809 -3.7058697 ]
139,EMR,2020-07-02,0.42380706657969147,0.5890334401072204,0.5064202533434559,61.650001525878906,3.2116780101054516,2962400.0,52.36194210532581,[ 1.13914063 47.09353932],38.47614133159383,[ 7.55978597 14.61128692],-0.35324811575002524,[ 0.09362629 -0.59970808]
117,DAL,2020-10-02,0.5955713022236008,0.4208620646920833,0.5082166834578421,31.75,3.338587002491388,18356550.0,55.039407335154074,[ 1.71157138 44.34779785],41.911426044472016,[ 6.06280698 28.04606564],-0.1563189834369893,[ 0.05694654 -0.37142569]
130,ETN,2020-12-21,0.38997999787418036,0.6276328571538615,0.5088064275140209,116.9800033569336,2.7013129954125152,2156450.0,53.257941625881124,[ 0.48176002 47.93224867],22.200400042516392,[ 2.87971299 12.68939666],-0.5640505856948286,[ 0.08382799 -0.89869512]
146,EXPD,2020-03-05,0.8257508129863386,0.20806996260096897,0.5169103877936537,72.08000183105469,-2.219753653546324,2685816.6666666665,46.37819132842834,[ 1.93846597 35.59020898],46.51501625972677,[10.07141892 19.4129446 ],-0.06394643390872945,[ 0.0721235 -0.3073314]
120,DAL,2020-11-04,0.2054502135530246,0.8290125616270733,0.5172313875900489,30.43000030517578,24.87676509663607,16135566.666666666,45.521437693501134,[ 0.68136858 43.26340742],34.10900427106049,[ 5.3196305  22.39294763],-0.21701963989709255,[ 0.0124671  -0.26178088]
125,ETN,2020-03-06,0.3000666290425261,0.737351270124085,0.5187089495833055,92.7699966430664,-3.9991368100905715,5148216.666666667,41.32275029151912,[ 3.07195333 31.54762241],36.00133258085052,[ 8.4400027  16.55090942],-1.0218533171756283,[ 0.2088757 -1.3858433]
34,ALK,2020-12-24,0.5800296360581058,0.4581460146408584,0.5190878253494821,52.25,1.2440220590983853,2012666.6666666667,63.35445384985581,[ 1.06137018 54.42830968],41.600592721162116,[ 2.39483204 27.34900227],-0.2460584791123377,[ 0.08246929 -0.53707436]
16,MMM,2020-12-11,0.5903786511538257,0.45213715098744356,0.5212579010706346,174.02000427246094,1.5113145382445203,2386450.0,56.7765376912392,[ 0.6554096  53.68770757],41.807573023076515,[ 2.30363432 27.64631313],-0.19173788234762346,[ 0.11304169 -0.42407018]
32,ALK,2020-11-05,0.9446109363581474,0.09826149565489334,0.5214362160065203,39.18000030517578,23.76212685241133,2166533.3333333335,53.28859477763176,[ 1.95263403 41.49514862],48.89221872716295,[ 9.28669248 26.72329127],-0.015858974825730968,[ 0.03189512 -0.16139562]
97,CSX,2020-12-21,0.31957890188449023,0.7261051977220092,0.5228420498032498,89.69000244140625,1.1818458353663641,3594216.6666666665,50.820112023214364,[ 0.33941694 51.83269358],36.391578037689804,[ 4.82245547 16.56579374],-0.4664468045422616,[ 0.08748599 -0.64239563]
144,EMR,2020-09-29,0.42393955534057143,0.6226136897137404,0.5232766225271559,65.16000366210938,7.351124949242751,2040550.0,42.66575148484108,[ 0.71420918 37.22905676],21.52120889318857,[ 1.89823576 11.11015283],-0.4344579148215362,[ 0.07933308 -0.69779692]
86,CAT,2020-10-02,0.5027950611599099,0.5459651656826462,0.524380113421278,149.94000244140625,12.5450161746825,2267700.0,55.8383770629948,[ 0.71246256 49.76381388],40.0559012231982,[ 5.82115052 25.16550799],-0.4526435105771951,[ 0.09663443 -0.82907031]
20,ALK,2020-07-06,0.5219752624383585,0.5273307829392779,0.5246530226888182,37.08000183105469,4.530734648107568,3197633.3333333335,52.07292149890374,[ 0.59083452 47.64337211],40.43950524876717,[ 8.46520129 18.76215994],-0.3198547555471113,[ 0.07832773 -0.6065543 ]
169,FTV,2020-03-04,0.4781163112369919,0.5757076731846362,0.5269119922108141,60.30962371826172,-5.42527846325249,3679216.6666666665,42.61112458720437,[ 1.07508455 25.41338553],20.437673775260162,[3.76583897 7.27417352],-0.46454577795890484,[ 0.07015412 -0.8069126 ]
13,MMM,2020-11-05,0.4773337284678519,0.5777880173534549,0.5275608729106533,163.1999969482422,6.5318651111801955,2522483.3333333335,48.12603187929365,[ 2.31691742 36.60070239],39.54667456935704,[ 9.85565026 15.29508939],-0.5737537715407527,[ 0.1510758  -0.99301778]
137,EMR,2020-03-04,0.47700644092286204,0.5818334111797159,0.529419926051289,66.66999816894531,-2.9098468055986277,5029216.666666667,40.04053644545483,[ 0.66355149 26.20132071],20.45987118154276,[5.00408943 3.28511995],-0.5138356002697506,[ 0.07830555 -0.88313182]
90,CPRT,2020-07-06,0.7880851078085354,0.27773645110405404,0.5329107794562947,84.91999816894531,3.544515074343474,2054366.6666666667,51.43632976405691,[ 2.60519762 37.66228047],45.761702156170706,[ 9.65475138 18.2510764 ],-0.2266481686089079,[ 0.211252   -0.81605482]
55,AOS,2020-03-04,0.35559874533623503,0.714596596228097,0.535097670782166,40.56999969482422,5.22553351696285,3710000.0,41.57961720381007,[ 0.88849142 29.98147819],22.8880250932753,[ 2.26589133 14.04578068],-0.2277312873293491,[ 0.00719257 -0.3186851 ]
116,DAL,2020-10-01,0.4634812520068284,0.611861886767763,0.5376715693872957,31.100000381469727,5.498395404651367,19165916.666666668,52.045436635244116,[ 1.7072707  42.99608285],39.26962504013657,[ 8.80596596 18.31338158],-0.2524848052485885,[ 0.04448451 -0.41265   ]
46,AAL,2020-09-30,0.5137534310481715,0.5814106468884027,0.547582038968287,12.289999961853027,7.404392597531823,46964283.333333336,45.12405104225109,[ 1.37651213 39.56212887],40.27506862096343,[10.19264206 11.8797918 ],-0.09564940527952023,[ 0.03127764 -0.16451265]
110,DAL,2020-07-07,0.30705091059523965,0.7959606243919041,0.5515057674935718,27.010000228881836,5.88670914148198,34559350.0,45.94957774589233,[ 0.44289859 47.56746854],23.858981788095207,[ 0.96572525 23.6089957 ],-0.4215924288171382,[ 0.06006513 -0.52966493]
47,AAL,2020-10-01,0.5805912073022796,0.5260701888950842,0.5533306980986819,12.579999923706055,4.928456989818731,52366733.333333336,48.442536913290624,[ 1.60461711 39.40767662],41.61182414604559,[ 9.19111372 22.3164803 ],-0.062488374483537404,[ 0.01107526 -0.11878334]
33,ALK,2020-11-06,0.9879223461379585,0.12325464686734364,0.5555884965026511,38.2599983215332,26.73811763127031,2102316.6666666665,49.45820987018638,[ 1.39305004 45.33524603],49.75844692275917,[ 5.70548724 37.93934907],-0.015142053147398832,[ 0.04560281 -0.12285178]
108,DAL,2020-07-02,0.2622866924386022,0.853218490738627,0.5577525915886146,27.719999313354492,3.1746071064701713,38892116.666666664,48.107352362494176,[ 0.3685899  47.20119341],24.754266151227956,[ 3.89800982 15.08760947],-0.4873077970250689,[ 0.02640002 -0.57114069]
127,ETN,2020-05-21,0.8122061303711462,0.312717137388787,0.5624616338799666,78.29000091552734,21.892961028499673,2318266.6666666665,50.28703069040391,[ 1.76392113 40.98599485],46.24412260742292,[ 9.16769014 19.72091342],-0.18512588532087682,[ 0.11786494 -0.59199149]
182,GE,2020-07-09,0.22802588615719904,0.8995670003579727,0.5637964432575858,6.579999923706055,8.51063752693985,77767016.66666667,44.13028367736654,[ 0.27489421 47.43343238],34.56051772314398,[ 3.16075232 29.18603712],-0.03804045832992852,[ 0.00636044 -0.04228752]
92,CSX,2020-07-02,0.6546689787075917,0.4757902842348701,0.5652296314712308,68.86000061035156,4.792336657722496,4420016.666666667,49.77928511927167,[ 1.18467255 43.88390038],43.09337957415183,[ 9.01113497 14.30346876],-0.28197756711411825,[ 0.12399666 -0.59265096]
74,CARR,2020-09-17,0.7565821976212778,0.37591040069382015,0.566246299157549,30.65999984741211,1.8590988182027999,5275900.0,60.242105185421586,[ 0.38076039 52.09031478],45.131643952425556,[ 0.1787512  30.03376447],-0.10978683071177908,[ 0.05245092 -0.29205585]
24,ALK,2020-10-01,0.37242413046483325,0.7648812658018393,0.5686526981333363,36.90999984741211,6.610670920607065,2296600.0,43.68828226554276,[ 0.77322296 39.75776427],22.551517390703335,[ 5.19660033 12.11952679],-0.4974419210205673,[ 0.03718058 -0.65035182]
94,CSX,2020-10-08,0.5339421426361781,0.604158329416126,0.569050236026152,77.70999908447266,5.173084956661877,3722483.3333333335,52.20510463663525,[ 0.48445128 50.72904508],40.67884285272356,[ 1.69111343 30.95808895],-0.17552552388828224,[ 0.03904561 -0.29052901]
177,GE,2020-07-01,0.509791799502557,0.6309324730077164,0.5703621362551368,6.739999771118164,5.934719717372805,88900083.33333333,46.407260867541,[ 0.31585878 44.50402975],19.80416400994886,[3.08050312 6.22074086],-0.08176008791717664,[ 0.01861923 -0.12958611]
100,DE,2020-03-05,0.19435971675314595,0.9573060116096757,0.5758328641814108,159.07000732421875,3.124401667867008,2674266.6666666665,43.20072582751614,[ 0.28635233 42.20305312],26.11280566493708,[ 5.70599773 11.68812604],-0.7544731170375316,[ 0.00193556 -0.78812115]
6,MMM,2020-07-06,0.7533254114895062,0.40810178478115094,0.5807135981353285,158.10000610351562,1.5180226463198139,2263700.0,54.237398203916996,[ 0.95103503 47.30183712],45.066508229790124,[ 7.66873617 22.76772932],-0.38345408056810304,[ 0.16062363 -0.93960403]
135,EMR,2020-02-07,0.8826384277604301,0.27884098309925764,0.5807397054298439,73.7699966430664,2.209577005539559,3478316.6666666665,43.97172732948423,[ 3.99007631 30.58991026],47.6527685552086,[10.42026217 14.34065148],-0.14452693509771053,[ 0.19724059 -0.5183131 ]
161,FDX,2020-03-19,0.7531508129030665,0.41439392714525963,0.583772370024163,111.68000030517578,12.464181707474614,5190283.333333333,41.55343858388208,[ 1.68064741 22.47657503],14.93698374193867,[0.98361274 6.88355228],-1.93368923197872,[ 0.54718144 -4.66630688]
140,EMR,2020-07-06,0.674354068964736,0.500569254894787,0.5874616619297615,62.5099983215332,2.0476765771295984,2700900.0,54.89314681883028,[ 0.85895808 48.71906723],43.48708137929472,[ 8.8575432  21.03347817],-0.2407231855871017,[ 0.06183201 -0.48089886]
61,BA,2020-07-07,0.3757422726263965,0.8042879671164582,0.5900151198714274,178.8800048828125,5.06484643967285,55823016.666666664,50.20525462173059,[ 0.47227474 51.30459782],37.51484545252793,[ 1.66984289 35.99996717],-2.3123072699802485,[ 0.32399782 -2.87497434]
23,ALK,2020-09-30,0.3888893541527764,0.7918356984100642,0.5903625262814203,36.630001068115234,5.623798794772314,2285050.0,42.35766719352436,[ 0.3118986  41.18254873],22.22221291694447,[5.92035752 6.00717901],-0.5731512072805465,[ 0.05725303 -0.72382593]
31,ALK,2020-11-04,0.7280522987957923,0.46443005023808187,0.596241174516937,37.79999923706055,28.2804303099704,2055250.0,47.64044876290367,[ 1.97008288 40.92568346],44.561045975915846,[ 9.43774125 17.92048108],-0.10882332769862083,[ 0.06324096 -0.23431586]
183,GE,2020-08-06,0.623216441171401,0.5729419944429316,0.5980792178071663,6.329999923706055,6.3191169066119315,114354166.66666667,42.236012248598804,[3.29457532e-02 3.84011095e+01],17.53567117657198,[0.19234476 9.02222134],-0.05571760623534047,[ 0.01169402 -0.09724825]
82,CAT,2020-07-01,0.6077647918351641,0.589927164486681,0.5988459781609226,126.05999755859375,9.915913249315981,3041716.6666666665,53.13439770797576,[ 0.299736   50.46673709],42.15529583670328,[ 2.4990147  27.41880722],-0.6793635200820445,[ 0.17155705 -1.15160576]
112,DAL,2020-07-17,0.8711586207680199,0.35129056900377004,0.611224594885895,27.049999237060547,-0.9981462404077284,35436066.666666664,47.789736134636826,[ 1.37737348 43.36071175],47.4231724153604,[ 6.72909361 27.33551504],-0.11552736830943747,[ 0.10927721 -0.32886556]
60,BA,2020-07-06,0.4495203714152229,0.7747702348342822,0.6121453031247526,187.91000366210938,0.01596443973830012,57133683.333333336,54.57889116115201,[ 0.47313417 50.46400397],38.99040742830446,[ 6.77429397 26.17195135],-2.143838330351925,[ 0.01496831 -2.76706336]
190,HON,2020-03-05,0.7517675656473586,0.47877486272070263,0.6152712141840306,164.9199981689453,-0.5396552264915231,5717833.333333333,41.5160908122008,[ 3.26990226 25.79042194],45.03535131294717,[11.71194664 14.2819164 ],-0.9604789719300761,[ 0.39434445 -2.00611821]
93,CSX,2020-07-06,0.9523598027137627,0.2929092712730929,0.6226345369934279,70.25,3.1032032813890122,4220850.0,53.53323291092455,[ 1.1310605  44.90080817],49.047196054275254,[10.84570985 21.74675685],-0.12447162588003342,[ 0.06822428 -0.42494942]
98,CSX,2020-12-22,0.43189536176677557,0.8537141788236836,0.6428047702952295,89.55000305175781,2.579561674898688,3497083.3333333335,50.24160890298244,[ 0.56076706 50.56311015],38.63790723533551,[ 7.49328615 20.50635059],-0.4593189351599706,[ 0.04238102 -0.53802426]
21,ALK,2020-07-07,0.7656436215710972,0.5365148749615394,0.6510792482663184,36.099998474121094,7.368420941399696,3044866.6666666665,49.534997751674894,[ 0.8069375  47.76658973],45.312872431421944,[ 6.15865265 28.44363013],-0.2943840631792049,[ 0.11307413 -0.54869693]
167,FDX,2020-11-06,0.8716380879886895,0.4315544310685518,0.6515962595286207,279.7699890136719,1.8872641765156772,2517750.0,58.63351751810397,[ 1.63464734 48.59550655],47.43276175977379,[ 8.71394687 21.91553147],-1.3624008547086124,[ 0.53237838 -3.1569618 ]
119,DAL,2020-10-06,0.9716395620110785,0.3349617668602555,0.653300664435667,31.059999465942383,5.634262515900969,17997183.333333332,50.970076671656734,[ 0.97767816 50.14489491],49.43279124022157,[ 3.12354216 39.10904465],-0.0837285605617637,[ 0.088605   -0.24996453]
99,CSX,2020-12-30,0.6101703887551547,0.7032190313911291,0.656694710073142,90.33000183105469,6.265909352355382,2825916.6666666665,53.130263241365334,[ 0.15674252 50.94139772],42.203407775103095,[ 2.57525579 31.80248183],-0.2522388261836076,[ 0.03172416 -0.35869169]
41,AAL,2020-07-20,0.5594160472666416,0.7588505920731979,0.6591333196699198,11.470000267028809,2.615520346562079,82135300.0,42.811671700598765,[ 1.00392989 42.59947231],41.18832094533283,[10.1930591  23.65150649],-0.09601828572221266,[ 0.02769235 -0.12653121]
54,AME,2020-07-02,0.8209597175453996,0.511034265223331,0.6659969913843653,88.95999908447266,4.788671515368779,2059050.0,51.76685529281169,[ 1.46487672 43.74249729],46.41919435090799,[ 8.37568804 17.49695164],-0.3991419463474549,[ 0.13478327 -0.78104733]
102,DE,2020-03-24,0.7534790641465888,0.5973025767310338,0.6753908204388113,126.0,16.484130374969,2984016.6666666665,41.32218437418111,[ 0.05779971 31.77105599],14.930418717068223,[ 0.76227528 13.22145426],-2.456953456436489,[ 0.10720737 -4.11341513]
63,BA,2020-07-24,0.43233044997551995,0.920591098434366,0.676460774204943,173.75999450683594,0.299265820039192,31111133.333333332,47.0349789584019,[ 0.12410172 48.97177174],38.6466089995104,[ 0.81274722 34.03740132],-1.1608932557947613,[ 0.13808795 -1.26103029]
59,BA,2020-07-02,0.4184150566215251,0.9534088251414593,0.6859119408814922,180.80999755859375,3.9433687180389083,59590766.666666664,51.49373085944445,[ 0.6859336  49.74498282],38.3683011324305,[ 8.0416563 18.637625 ],-2.717257280253337,[ 0.04385415 -2.85004419]
62,BA,2020-07-16,0.8915733901280589,0.4963453687544295,0.6939593794412442,178.6999969482422,0.609958789314544,40542000.0,49.91861072156546,[ 0.87449234 48.33812061],47.83146780256118,[ 3.93610799 31.15465811],-1.2227664752441605,[ 0.6042177  -2.46353961]
133,ETN,2020-12-24,0.9935978675480144,0.39770285061357663,0.6956503590807955,118.06999969482422,9.333443441644631,2185816.6666666665,56.22824586399239,[ 0.96882182 48.81746907],49.87195735096029,[ 8.18283101 21.532955  ],-0.22479551939120368,[ 0.09830222 -0.56523487]
36,AAL,2020-02-03,0.9815827813553742,0.44066408814466423,0.7111234347500193,27.15999984741211,12.187037866488685,13730483.333333334,47.09649482547059,[ 0.58253412 43.52811928],49.631655627107484,[ 0.36275567 42.12445284],-0.04132823327201221,[ 0.0238738  -0.09378625]
22,ALK,2020-09-29,0.6051421912453444,0.8294316637042765,0.7172869274748104,36.66999816894531,5.508591651565306,2471550.0,42.49084649656774,[ 0.05904839 41.89824567],17.897156175093112,[1.27482472 7.78011401],-0.6188501286939934,[ 0.04199189 -0.74611346]
141,EMR,2020-07-07,0.8104387975877387,0.62747133060315,0.7189550640954443,60.81999969482422,5.162774425195618,2735250.0,49.34451530848724,[ 1.02449189 49.31776911],46.208775951754774,[ 6.52560676 30.94075676],-0.27200617323008025,[ 0.09315857 -0.43349578]
191,HON,2020-03-06,0.9599908429051591,0.49068855280348644,0.7253396978543227,164.02999877929688,-1.426566088706189,6048333.333333333,40.606874712759335,[ 3.83205583 26.07398046],49.19981685810318,[ 9.48922638 26.76628755],-0.8548827419601959,[ 0.4406492  -1.74221049]
129,ETN,2020-07-02,0.9731555628351647,0.4786057815209216,0.7258806721780431,88.23999786376953,7.173619655824724,2413833.3333333335,54.64417225005016,[ 1.3733976  46.54461638],49.46311125670329,[ 8.80520941 19.60475506],-0.3270802895121586,[ 0.11302765 -0.6834023 ]
7,MMM,2020-07-07,0.9513791743562162,0.54608959993217,0.7487343871441932,154.82000732421875,3.6687717394861017,2270166.6666666665,48.55747236300325,[ 1.39211229 47.13385772],49.027583487124325,[ 7.27582074 30.60663793],-0.4433025773845225,[ 0.21307518 -0.81177627]
81,CAT,2020-05-12,0.5964422644470224,0.9096237035920309,0.7530329840195267,105.0,16.590474446614582,4157000.0,41.930136905759085,[ 0.68522455 43.40247968],18.071154711059553,[ 1.91678548 11.23522997],-0.7450237148995436,[ 0.15725563 -0.81904606]
136,EMR,2020-02-10,0.95652158411871,0.6109298367951329,0.7837257104569215,73.38999938964844,2.7387956846256314,3415700.0,42.62429571963512,[ 3.73286138 32.42061517],49.1304316823742,[11.88842626 23.82902681],-0.15660912576360764,[ 0.06696949 -0.25634552]
113,DAL,2020-07-20,0.7529551048081136,0.884309308138413,0.8186322064732633,26.219999313354492,2.1357795116561773,33719450.0,45.09727922140394,[ 0.51326879 46.52265807],45.05910209616227,[ 6.47660329 34.35145068],-0.1492127093139609,[ 0.02820113 -0.16873362]
165,FDX,2020-06-22,0.7177183493294595,0.9300615033340487,0.8238899263317541,137.3800048828125,15.402524131055422,2036316.6666666667,56.62810059800385,[ 0.95659319 52.95963024],44.35436698658919,[ 2.1492011  36.83175169],-0.4730686927094787,[ 0.04409996 -0.50864238]
17,MMM,2020-12-14,0.7333884628438778,0.9323213844790559,0.8328549236614669,173.0800018310547,2.0626253915310193,2302766.6666666665,54.55335800404302,[ 0.72399393 53.87346631],44.667769256877556,[ 7.17521749 27.0796817 ],-0.2324971087731793,[ 0.02675385 -0.24937442]
37,AAL,2020-07-02,0.8038555980684159,0.8764848394262874,0.8401702187473516,12.5,7.519996643066406,111415400.0,43.62204220459656,[ 0.15039855 44.76635867],13.922888038631685,[2.42360916 8.71923533],-0.5216823543122271,[ 0.02722509 -0.59519838]
10,MMM,2020-10-01,0.7705535740699591,0.9193274235674879,0.8449404988187235,158.7899932861328,7.6705135396173585,2154816.6666666665,42.4763643997816,[ 0.27358633 43.90010501],14.588928518600818,[ 1.549243   13.78447095],-0.9287431570663073,[ 0.03331965 -1.01024198]
95,CSX,2020-12-09,0.8580705625625956,0.881680997520841,0.8698757800417183,91.7300033569336,-1.1664664293761204,4666883.333333333,61.88346375604525,[ 0.58383814 59.83713774],47.16141125125191,[ 3.698392   34.11982851],-0.4216764059862017,[ 0.02506157 -0.47826414]
158,FAST,2020-10-27,0.7218287563822596,1.0618701848133543,0.891849470597807,43.58000183105469,8.398347162996282,3009350.0,42.95625626759776,[ 0.41548372 44.58443089],15.563424872354808,[ 0.84821493 11.64950231],-0.13577532564891281,[ 0.02242536 -0.12786434]
8,MMM,2020-07-08,0.9526281575778622,0.8628385801087274,0.9077333688432948,154.5800018310547,3.8297309476134327,2061050.0,48.16001439501907,[ 0.1134206  50.80854448],49.052563151557244,[ 5.48079123 38.57257302],-0.480145128152487,[ 0.07987109 -0.55647156]
96,CSX,2020-12-10,0.7379086832216227,1.1880434117922833,0.9629760475069531,90.0,0.73333740234375,4311650.0,53.48735815116667,[ 0.42298532 60.54095113],44.758173664432455,[ 5.60621822 36.24765559],-0.5206962357752651,[ 0.00689614 -0.43828048]
